HITId,HITTypeId,Title,Description,Keywords,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Modifier,Input.Aspect,Input.Sentiment,Answer.sentiment.label,Approve,Reject
30Z7M1Q8V89NAXH6O9AQVMRS6MGA8U,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:11 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:11 PDT 2022,,,3S3AMIZX35UP7R8PFXMZCTQ577CCD7,A2CP846YNZ1BIW,Approved,Thu May 19 08:06:54 PDT 2022,Thu May 19 08:07:33 PDT 2022,Sun May 22 08:07:33 PDT 2022,Thu May 19 08:08:06 PDT 2022,,,39,100% (17/17),100% (17/17),100% (17/17),clearly,sounds,,Very Positive,,
30ZKOOGW36V5ZXXLPO1BGC4KSGA1A1,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:47 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:47 PDT 2022,,,3NLZY2D530ECZ460XWLIFBNRKVFQL6,A1QPJSSE3H7FR9,Approved,Thu May 19 08:07:28 PDT 2022,Thu May 19 08:09:37 PDT 2022,Sun May 22 08:09:37 PDT 2022,Thu May 19 08:11:39 PDT 2022,,,129,100% (13/13),100% (13/13),100% (13/13),optical,output,,Neutral,,
30ZKOOGW36V5ZXXLPO1BGC4KSGAA1A,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:08 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:08 PDT 2022,,,3FDJT1UU7FXCMC5KS4LE20FLZZNK5K,A2EE9G0LNC0AGM,Approved,Thu May 19 08:06:43 PDT 2022,Thu May 19 08:10:41 PDT 2022,Sun May 22 08:10:41 PDT 2022,Thu May 19 08:11:40 PDT 2022,,,238,100% (23/23),100% (23/23),100% (23/23),quick,preview,,Positive,,
311HQEI8S25KBRKVQWYJYFM64NGZ7W,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:44 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:44 PDT 2022,,,3KV0LJBBHDAWHN3LANBXKECLGM7RMA,A2OVOWDTK4SW91,Approved,Thu May 19 08:06:30 PDT 2022,Thu May 19 08:06:36 PDT 2022,Sun May 22 08:06:36 PDT 2022,Thu May 19 08:07:14 PDT 2022,,,6,100% (26/26),100% (26/26),100% (26/26),controlCons:*Not,volume,,,,
311HQEI8S25KBRKVQWYJYFM64NH7Z5,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:04 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:04 PDT 2022,,,3DIP6YHAPNHSNUWCUGHEGPC7HSSE8W,A12GM87Y4GJ4ZP,Approved,Thu May 19 08:06:25 PDT 2022,Thu May 19 08:29:35 PDT 2022,Sun May 22 08:29:35 PDT 2022,Thu May 19 08:43:55 PDT 2022,,,1390,100% (11/11),100% (11/11),100% (11/11),fair,shake,,Positive,,
3126F2F5GISB62XZQVENDRC9GBEEPD,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:05 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:05 PDT 2022,,,3DI28L7YXL3ACUCRVV8Z1FPZ3MME1C,A2P6PSD2CLROSO,Approved,Thu May 19 08:06:16 PDT 2022,Thu May 19 08:08:35 PDT 2022,Sun May 22 08:08:35 PDT 2022,Thu May 19 08:09:24 PDT 2022,,,139,100% (16/16),100% (16/16),100% (16/16),static,feet,,Neutral,,
3126F2F5GISB62XZQVENDRC9GBEPEO,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:05 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:05 PDT 2022,,,3VHHR074HE62TM1L1XCCFK6WF5NL73,A2EE9G0LNC0AGM,Approved,Thu May 19 08:07:18 PDT 2022,Thu May 19 08:14:02 PDT 2022,Sun May 22 08:14:02 PDT 2022,Thu May 19 08:43:55 PDT 2022,,,404,100% (23/23),100% (23/23),100% (23/23),better,range,,Positive,,
31ANT7FQOIRJX26IWHDF0O45HR5H5A,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:03 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:03 PDT 2022,,,3R08VXYT7NKI4GDK5BJEOVNCDCR7WI,A34DIKYKLRRSIT,Approved,Thu May 19 08:07:07 PDT 2022,Thu May 19 08:07:17 PDT 2022,Sun May 22 08:07:17 PDT 2022,Thu May 19 08:07:48 PDT 2022,,,10,100% (14/14),100% (14/14),100% (14/14),great,protection,,Very Positive,,
31D0ZWOD1KO5S8C3T5XB27LANO4A07,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:08 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:08 PDT 2022,,,317HQ483IIHP66L2W1WOJ10UYGYNI2,A1FNNL4YJGBU8U,Approved,Thu May 19 08:07:17 PDT 2022,Thu May 19 08:08:20 PDT 2022,Sun May 22 08:08:20 PDT 2022,Thu May 19 08:09:08 PDT 2022,,,63,100% (40/40),100% (40/40),100% (40/40),old,school,,Neutral,,
31GECDVAATBZJHMF5HWGV3TF48066E,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:44 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:44 PDT 2022,,,37UEWGM5H4XZLYHWH1SZ0MOIIBC1RC,A2KWEVSI7P1RGQ,Approved,Thu May 19 08:05:52 PDT 2022,Thu May 19 08:12:49 PDT 2022,Sun May 22 08:12:49 PDT 2022,Thu May 19 08:43:55 PDT 2022,,,417,100% (9/9),100% (9/9),100% (9/9),very nice,combiner,,Positive,,
31GN6YMHMZH20UZI3CCNU2OKAZPWSQ,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:57 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:57 PDT 2022,,,3M81GAB8AB80MVKO6JWO18RM811QBJ,A2EYD5BP3AKLIE,Approved,Thu May 19 08:07:20 PDT 2022,Thu May 19 08:07:48 PDT 2022,Sun May 22 08:07:48 PDT 2022,Thu May 19 08:08:48 PDT 2022,,,28,100% (4/4),100% (4/4),100% (4/4),second,pair,,Very Negative,,
31HLTCK4CVKMV0QMI2DAJMM3FFUGVH,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:58 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:58 PDT 2022,,,3H7Z272LXIWRZS5LXJ6TF6XHFZTLPA,A2UC4H3EHIMWGC,Approved,Thu May 19 08:07:32 PDT 2022,Thu May 19 08:07:39 PDT 2022,Sun May 22 08:07:39 PDT 2022,Thu May 19 08:08:48 PDT 2022,,,7,100% (7/7),100% (7/7),100% (7/7),sound,quality,,Positive,,
31HLTCK4CVKMV0QMI2DAJMM3FFUVGW,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:21 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:21 PDT 2022,,,3L70J4KAZRB1ECBRVJQ86Y0H74RDA6,A349F3OTO64RQ7,Approved,Thu May 19 08:07:24 PDT 2022,Thu May 19 08:07:34 PDT 2022,Sun May 22 08:07:34 PDT 2022,Thu May 19 08:08:06 PDT 2022,,,10,100% (17/17),100% (17/17),100% (17/17),very good,job,,Very Positive,,
31J7RYEC0VFMVGOPMFQ1PQKVMS91LJ,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:52 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:52 PDT 2022,,,3KYQYYSHY6WQGG5S52VQ7TKMWLVDO5,A3FBMSTRV6ALIP,Approved,Thu May 19 08:06:02 PDT 2022,Thu May 19 08:20:01 PDT 2022,Sun May 22 08:20:01 PDT 2022,Thu May 19 08:43:55 PDT 2022,,,839,100% (24/24),100% (24/24),100% (24/24),open,neighbors,,Positive,,
31J7RYEC0VFMVGOPMFQ1PQKVMS9L13,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:20 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:20 PDT 2022,,,3HVVDCPGTPH9RJ5RXF43EO0ADHITYF,A2LQK4LC7F67EZ,Approved,Thu May 19 08:07:39 PDT 2022,Thu May 19 08:12:14 PDT 2022,Sun May 22 08:12:14 PDT 2022,Thu May 19 08:43:56 PDT 2022,,,275,100% (12/12),100% (12/12),100% (12/12),fine,tuning,,Neutral,,
31JUPBOOSXT46G8AL0ZG40730YF8LA,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:47 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:47 PDT 2022,,,3MB8LZR5BQIQO185KR1LJPBILPNLK9,A2QHQ6OXIQPH1U,Approved,Thu May 19 08:07:29 PDT 2022,Thu May 19 08:12:43 PDT 2022,Sun May 22 08:12:43 PDT 2022,Thu May 19 08:43:56 PDT 2022,,,314,100% (7/7),100% (7/7),100% (7/7),better,range,,Positive,,
31JUPBOOSXT46G8AL0ZG40730YFL8N,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:24 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:24 PDT 2022,,,3B1NLC6UGALBD0RKMS9D2ES9JI8GP0,A1O4AAQX2KCD3N,Approved,Thu May 19 08:08:00 PDT 2022,Thu May 19 08:08:07 PDT 2022,Sun May 22 08:08:07 PDT 2022,Thu May 19 08:08:48 PDT 2022,,,7,100% (11/11),100% (11/11),100% (11/11),easy,,,Very Positive,,
31KPKEKW5K2ABIHVZJX7XI5G56PB03,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:48 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:48 PDT 2022,,,3C44YUNSICE81GHTK285WTPC6QSDPN,A23GYJ8CB1LQZK,Approved,Thu May 19 08:07:50 PDT 2022,Thu May 19 08:09:47 PDT 2022,Sun May 22 08:09:47 PDT 2022,Thu May 19 08:11:40 PDT 2022,,,117,100% (7/7),100% (7/7),100% (7/7),excellent,stars,,Very Positive,,
31KSVEGZ4EHQZFZ5ONCI4SJOOX6WR2,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:56 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:56 PDT 2022,,,3ERMJ6L4D9HMZ4J619DRFXLLFAD7MR,A2MS4J4YC78R7N,Approved,Thu May 19 08:06:59 PDT 2022,Thu May 19 08:07:16 PDT 2022,Sun May 22 08:07:16 PDT 2022,Thu May 19 08:07:48 PDT 2022,,,17,100% (4/4),100% (4/4),100% (4/4),constant,signal,,Positive,,
31KSVEGZ4EHQZFZ5ONCI4SJOOX7RWY,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:09 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:09 PDT 2022,,,3TXMY6UCAPDJW0CUKJSJCSX4QM1QCQ,A1NMUM4BXM3A0O,Approved,Thu May 19 08:07:21 PDT 2022,Thu May 19 08:08:35 PDT 2022,Sun May 22 08:08:35 PDT 2022,Thu May 19 08:09:08 PDT 2022,,,74,100% (13/13),100% (13/13),100% (13/13),wireless,phones,,Positive,,
31MBOZ6PBYG6IJYN2CFL6M3MQP0CLK,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:11 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:11 PDT 2022,,,34V1S5K3G3QOOKM7TQ4U4XF5K0N69T,AMF17J2WW8BP0,Approved,Thu May 19 08:08:14 PDT 2022,Thu May 19 08:08:25 PDT 2022,Sun May 22 08:08:25 PDT 2022,Thu May 19 08:09:08 PDT 2022,,,11,100% (1/1),100% (1/1),100% (1/1),good,sound,,Very Positive,,
31N9JPQXJZ7NNRCO0H91U54R8C5HN0,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:08 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:08 PDT 2022,,,3K3R2QNK8MS9QVC8P82XK3TLNM4U9I,A1IZ7N4S4NNLKK,Approved,Thu May 19 08:07:07 PDT 2022,Thu May 19 08:07:12 PDT 2022,Sun May 22 08:07:12 PDT 2022,Thu May 19 08:07:49 PDT 2022,,,5,100% (15/15),100% (15/15),100% (15/15),outside,noise,,Neutral,,
31N9JPQXJZ7NNRCO0H91U54R8C5NH6,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:15 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:15 PDT 2022,,,3HPZF4IVNXIS523GBT9DPE06PVICYF,AQIP3DSYXEXX5,Approved,Thu May 19 08:07:13 PDT 2022,Thu May 19 08:09:24 PDT 2022,Sun May 22 08:09:24 PDT 2022,Thu May 19 08:11:40 PDT 2022,,,131,100% (29/29),100% (29/29),100% (29/29),rechargeable,batteries,,Positive,,
31ODACBEO44XGX3WR3DH2D6YMY9SQJ,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:23 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:23 PDT 2022,,,35H6S234SLP5NXKVQ0RDSHA3Y44652,A2R99OKTW7QVER,Approved,Thu May 19 08:08:12 PDT 2022,Thu May 19 08:12:17 PDT 2022,Sun May 22 08:12:17 PDT 2022,Thu May 19 08:43:56 PDT 2022,,,245,100% (15/15),100% (15/15),100% (15/15),old,grandad,,Negative,,
31S7M7DAHQFN400YOYABVW3QEBZTLJ,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:44 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:44 PDT 2022,,,3TMFV4NEPJ3M4UI3FGBK2VJ7OWX8W6,A12GM87Y4GJ4ZP,Approved,Thu May 19 08:06:05 PDT 2022,Thu May 19 08:28:16 PDT 2022,Sun May 22 08:28:16 PDT 2022,Thu May 19 08:43:56 PDT 2022,,,1331,100% (11/11),100% (11/11),100% (11/11),very tightly,headphones,,Neutral,,
31SIZS5W6J4LFI3JCEDCC3120WQRQU,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:07 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:07 PDT 2022,,,3KGTPGBS68AYQBR94ZNIAGL7HGV2UZ,A1K4CEZGGO3204,Approved,Thu May 19 08:07:41 PDT 2022,Thu May 19 08:08:52 PDT 2022,Sun May 22 08:08:52 PDT 2022,Thu May 19 08:09:24 PDT 2022,,,71,100% (8/8),100% (8/8),100% (8/8),good,sound,,Positive,,
31YWE12TFA1V6WKGPEAY1U6VWNJ7X8,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:03 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:03 PDT 2022,,,39LNWE0K45L21W5BT28AXWSO6CRUI1,A16P18IBAPAUK9,Approved,Thu May 19 08:07:16 PDT 2022,Thu May 19 08:13:36 PDT 2022,Sun May 22 08:13:36 PDT 2022,Thu May 19 08:43:56 PDT 2022,,,380,100% (18/18),100% (18/18),100% (18/18),knob,con,,Neutral,,
31YWE12TFA1V6WKGPEAY1U6VWNJX7Y,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:24 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:24 PDT 2022,,,3ATTHHXXWLDUI0Z6Y7JXH3RS0U8IXH,A34DIKYKLRRSIT,Approved,Thu May 19 08:07:23 PDT 2022,Thu May 19 08:07:32 PDT 2022,Sun May 22 08:07:32 PDT 2022,Thu May 19 08:08:06 PDT 2022,,,9,100% (14/14),100% (14/14),100% (14/14),wireless,phones,,Neutral,,
32204AGABL1HDZV2DDW64LVU70JGHR,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:52 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:52 PDT 2022,,,3SB4CE2TJ6KFCIG8MJRK0539NM4AX6,AS0K3B3JQBADE,Approved,Thu May 19 08:07:50 PDT 2022,Thu May 19 08:09:28 PDT 2022,Sun May 22 08:09:28 PDT 2022,Thu May 19 08:11:40 PDT 2022,,,98,100% (31/31),100% (31/31),100% (31/31),dead,silence,,Positive,,
32204AGABL1HDZV2DDW64LVU70JHGS,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:06 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:06 PDT 2022,,,30BXRYBRPFMFX5JWIK5QF8C6RFNHWU,AE8JAMTLJ9WI2,Approved,Thu May 19 08:06:49 PDT 2022,Thu May 19 08:11:51 PDT 2022,Sun May 22 08:11:51 PDT 2022,Thu May 19 08:43:56 PDT 2022,,,302,100% (2/2),100% (2/2),100% (2/2),little,tape,,Positive,,
322ZSN9Z6Q9R6STDI6BU9F1FSP54T2,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:52 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:52 PDT 2022,,,351SEKWQSB62GDKGSMGDFPVH1LGDMQ,A2B3VXX6G3GERF,Approved,Thu May 19 08:05:59 PDT 2022,Thu May 19 08:07:56 PDT 2022,Sun May 22 08:07:56 PDT 2022,Thu May 19 08:08:48 PDT 2022,,,117,100% (16/16),100% (16/16),100% (16/16),loud,static,,Neutral,,
324N5FAHT70RXMM58TYPHEEWMWBKVO,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:18 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:18 PDT 2022,,,35BLDD71IHMO91JLYW61TDXXGW2VZO,A1IZ7N4S4NNLKK,Approved,Thu May 19 08:07:59 PDT 2022,Thu May 19 08:08:03 PDT 2022,Sun May 22 08:08:03 PDT 2022,Thu May 19 08:08:48 PDT 2022,,,4,100% (15/15),100% (15/15),100% (15/15),comfortable,headsets,,Positive,,
324N5FAHT70RXMM58TYPHEEWMWBVKZ,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:22 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:22 PDT 2022,,,3WI0P0II6CHTDTX8XUCU1OPR78FRDS,A3VIHY7RS59ABF,Approved,Thu May 19 08:07:46 PDT 2022,Thu May 19 08:14:23 PDT 2022,Sun May 22 08:14:23 PDT 2022,Thu May 19 08:43:56 PDT 2022,,,397,100% (23/23),100% (23/23),100% (23/23),fantastic,invention,,Positive,,
329E6HTMT6R7LDKMOJSJYJMDVCIK3R,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:06 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:06 PDT 2022,,,3F1567XTN7UHY25R8ZISA2WWK1YQ99,AQIP3DSYXEXX5,Approved,Thu May 19 08:07:20 PDT 2022,Thu May 19 08:09:36 PDT 2022,Sun May 22 08:09:36 PDT 2022,Thu May 19 08:11:40 PDT 2022,,,136,100% (29/29),100% (29/29),100% (29/29),comfortable,as,,Very Positive,,
32CAVSKPDOEPE6BJVTI2GDGEZJ1U15,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:52 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:52 PDT 2022,,,3DL65MZB8O4UZXMPBSXJIB8Q7JDCE0,A2OVOWDTK4SW91,Approved,Thu May 19 08:06:55 PDT 2022,Thu May 19 08:06:59 PDT 2022,Sun May 22 08:06:59 PDT 2022,Thu May 19 08:07:49 PDT 2022,,,4,100% (26/26),100% (26/26),100% (26/26),charging,lifespan,,Neutral,,
32CAVSKPDOEPE6BJVTI2GDGEZJ21UD,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:55 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:55 PDT 2022,,,3FTOP5WARQDIGLD1DDFQKQJH32D0JH,A1IPS3LW1DG9DR,Approved,Thu May 19 08:07:57 PDT 2022,Thu May 19 08:09:27 PDT 2022,Sun May 22 08:09:27 PDT 2022,Thu May 19 08:11:40 PDT 2022,,,90,100% (15/15),100% (15/15),100% (15/15),Nice,feature,,Positive,,
