HITId,HITTypeId,Title,Description,Keywords,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Modifier,Input.Aspect,Input.Sentiment,Answer.sentiment.label,Approve,Reject
3TX9T2ZCCJQZ16LWY46VQVLNXEPZWY,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:36 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:35:02 PDT 2022,,,3YMU66OBIYXJ0JTW3F18T5QIXQSGHN,AS5OG2PNDHRVQ,Approved,Thu May 19 07:35:26 PDT 2022,Thu May 19 07:38:00 PDT 2022,Sun May 22 07:38:00 PDT 2022,Thu May 19 07:56:34 PDT 2022,,,154,100% (26/26),100% (26/26),100% (26/26),great,headphones,,Positive,,
3ZFRE2BDRJ3EQ6QM892HSEZU6GVZXR,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:36 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:35:02 PDT 2022,,,36WLNQG78AZBPSUJXS1O7R28PX8BEL,A1D9PO52V3EEAA,Approved,Thu May 19 07:35:27 PDT 2022,Thu May 19 07:38:55 PDT 2022,Sun May 22 07:38:55 PDT 2022,Thu May 19 07:56:37 PDT 2022,,,208,100% (10/10),100% (10/10),100% (10/10),impaired,father,,Very Negative,,
3X0EMNLXFZES8DJLLL3XDV0VG6GPVT,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:36 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 07:34:36 PDT 2022,,,3KB8R4ZV1PW996QA3NRC7UNK2DNGB7,A2OVOWDTK4SW91,Approved,Thu May 19 07:35:20 PDT 2022,Thu May 19 07:35:30 PDT 2022,Sun May 22 07:35:30 PDT 2022,Thu May 19 07:56:36 PDT 2022,,,10,100% (26/26),100% (26/26),100% (26/26),correct,frequency,,Positive,,
3JUDR1D0EGG4BYMYXOYBBVTUO4A2QQ,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:36 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:35:02 PDT 2022,,,3GDTJDAPV50QZIOPBE5XTXHGQTE8M8,A1FLTFXM10UYI5,Approved,Thu May 19 07:35:17 PDT 2022,Thu May 19 08:14:55 PDT 2022,Sun May 22 08:14:55 PDT 2022,Thu May 19 08:48:16 PDT 2022,,,2378,100% (2/2),100% (2/2),100% (2/2),charging,dock,,Negative,,
3NCN4N1H2Q6DWE920PZ58U1TDZZNBP,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:36 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:35:02 PDT 2022,,,35DR22AR5O9FSXHND4CADXP3HB63XV,A3R9G09MWQW6OY,Approved,Thu May 19 07:35:21 PDT 2022,Thu May 19 07:44:31 PDT 2022,Sun May 22 07:44:31 PDT 2022,Thu May 19 07:56:06 PDT 2022,,,550,100% (10/10),100% (10/10),100% (10/10),sound,quality,,Positive,,
36U4VBVNRY2D7BA0TNXHM4YR3HVUR1,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:36 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 07:34:36 PDT 2022,,,3EF8EXOTTCKINAYJ9WJQYV2R8TD1JD,A1JAI91IQFNMG2,Approved,Thu May 19 07:35:28 PDT 2022,Thu May 19 07:35:41 PDT 2022,Sun May 22 07:35:41 PDT 2022,Thu May 19 07:55:59 PDT 2022,,,13,100% (14/14),100% (14/14),100% (14/14),multiple,sets,,Positive,,
36QZ6V159J2P8QAD8CXMCE3NPJEUSP,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:36 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:35:03 PDT 2022,,,3MRNMEIQWGVIAV2VSAFYFCGS1FLDLH,AS5OG2PNDHRVQ,Approved,Thu May 19 07:35:10 PDT 2022,Thu May 19 07:35:51 PDT 2022,Sun May 22 07:35:51 PDT 2022,Thu May 19 07:55:59 PDT 2022,,,41,100% (26/26),100% (26/26),100% (26/26),extra,bucks,,Neutral,,
32LAQ1JNUJEQNQNSXC2CMJZ9R2SUTE,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:37 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 07:34:37 PDT 2022,,,3GLB5JMZF8K2O3OUHJII2KBK5YZDGB,A252AOV2RU7NZH,Approved,Thu May 19 07:35:18 PDT 2022,Thu May 19 07:35:43 PDT 2022,Sun May 22 07:35:43 PDT 2022,Thu May 19 07:55:57 PDT 2022,,,25,100% (1/1),100% (1/1),100% (1/1),rechargeable,Sony,,Positive,,
3VAOOVPI49HZLNSTFP8K95T9KYDLL8,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:37 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:35:03 PDT 2022,,,3UXUOQ9OKPMLX3AH46NM66QLLSJ7A0,A36CMQ8MXQ4G0V,Approved,Thu May 19 07:35:25 PDT 2022,Thu May 19 07:36:19 PDT 2022,Sun May 22 07:36:19 PDT 2022,Thu May 19 07:56:35 PDT 2022,,,54,100% (10/10),100% (10/10),100% (10/10),smart,design,,Positive,,
32L724R86V9NM7ZLME4EY6A184KIPP,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:37 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:35:04 PDT 2022,,,3570Y55XZ085MEJLDF5WF5LLNM5GYM,A1A7Y1FQU7GCLD,Approved,Thu May 19 07:36:01 PDT 2022,Thu May 19 07:42:48 PDT 2022,Sun May 22 07:42:48 PDT 2022,Thu May 19 07:55:57 PDT 2022,,,407,100% (22/22),100% (22/22),100% (22/22),fantastic,quality,,Positive,,
